Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-245,LL LEATHER LAND DESIGNER BAGS Women Sling Bag,299.0,4.0,1848.0
https://www.amazon.in/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-246,"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect Size Fits for Pad Phone Charger Hard Disk - Dark Blue",479.0,4.2,1361.0
https://www.amazon.in/Aristocrat-Unisex-Premium-Poleyester-Fabric/dp/B09ZV9MSFQ/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-247,Aristocrat Unisex Black Premium Poleyester Fabric 26L Laptop Bags,669.0,3.8,64.0
https://www.amazon.in/DZert-Rumble-School-Backpacks-Cartoon/dp/B0994PHBSL/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-248,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),249.0,3.7,11874.0
https://www.amazon.in/Genie-Spritz-Daypack-Fashion-Backpack/dp/B083ZDV5FK/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-249,Genie Spritz Navy Blue 13.5 Litres Daypack (Casual Fashion Backpack For Girls/Women),349.0,4.2,2453.0
https://www.amazon.in/DZert-Girls-Polyester-White-Backpack/dp/B07H1BPCGQ/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-250,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Nevy Blue,339.0,3.8,2461.0
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_251?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-251,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue),699.0,3.6,75.0
https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_252?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-252,"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",421.0,4.2,856.0
https://www.amazon.in/DZert-Fabric-Multicolour-Spiderman-Printed/dp/B07BNS3KNX/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-253,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),249.0,3.8,1476.0
https://www.amazon.in/Wildcraft-Ltrs-orange-Rucksack-8903338073864/dp/B01G5I8YLC/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-254,Wildcraft 45 Ltrs Grey and Orange Rucksack,1739.0,4.3,9013.0
https://www.amazon.in/Puma-Unisex-Adult-Backpack-Parisian-9018302/dp/B0BWF3K4GC/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-255,"Puma Unisex-Adult Core Backpack, Parisian Night (9018302)",911.0,5.0,1.0
https://www.amazon.in/PUMA-Laptop-Backpack-CASTLEROCK-Vibrant-Orange/dp/B08BTWDHCY/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1688687074&sprefix=ba%2Caps%2C283&sr=8-256,PUMA Laptop Backpack IND,1059.0,3.9,39.0
https://www.amazon.in/Skybags-Unisex-Black-Fabric-Backpacks/dp/B0B221QMF2/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1688687076&sprefix=ba%2Caps%2C283&sr=8-305,Skybags Unisex Black Gucci Fabric 10L Backpacks,392.0,3.9,103.0
https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1688687076&sprefix=ba%2Caps%2C283&sr=8-306,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",1279.0,4.4,183.0
